Name,total_score,mae_task1,mae_task2,mae_combined,candidate_no,DROP_COLUMNS,NORMALIZATIONS,HIDDEN_LAYERS,iterations,solver,lr_init,momentum,lr
Candidat_687079,100,0.369125537,0.367750914,0.736876451,687079,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.99,constant
Candidat_687080,100,0.369125537,0.367750914,0.736876451,687080,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.99,invscaling
Candidat_687081,100,0.369125537,0.367750914,0.736876451,687081,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.99,adaptive
Candidat_687082,100,0.369125537,0.367750914,0.736876451,687082,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.95,constant
Candidat_687083,100,0.369125537,0.367750914,0.736876451,687083,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.95,invscaling
Candidat_687084,100,0.369125537,0.367750914,0.736876451,687084,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.95,adaptive
Candidat_687085,100,0.369125537,0.367750914,0.736876451,687085,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.9,constant
Candidat_687086,100,0.369125537,0.367750914,0.736876451,687086,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.9,invscaling
Candidat_687087,100,0.369125537,0.367750914,0.736876451,687087,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.9,adaptive
Candidat_687088,100,0.369125537,0.367750914,0.736876451,687088,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.85,constant
Candidat_687089,100,0.369125537,0.367750914,0.736876451,687089,['User_ID'],Standard,"[32, 64]",2000,sgd,0.0001,0.85,invscaling
Candidat_689567,100,0.378873391,0.359619249,0.73849264,689567,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,1,invscaling
Candidat_689568,100,0.378873391,0.359619249,0.73849264,689568,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,1,adaptive
Candidat_689569,100,0.378873391,0.359619249,0.73849264,689569,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.99,constant
Candidat_689570,100,0.378873391,0.359619249,0.73849264,689570,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.99,invscaling
Candidat_689571,100,0.378873391,0.359619249,0.73849264,689571,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.99,adaptive
Candidat_689572,100,0.378873391,0.359619249,0.73849264,689572,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.95,constant
Candidat_689573,100,0.378873391,0.359619249,0.73849264,689573,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.95,invscaling
Candidat_689574,100,0.378873391,0.359619249,0.73849264,689574,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.95,adaptive
Candidat_689575,100,0.378873391,0.359619249,0.73849264,689575,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.9,constant
Candidat_689576,100,0.378873391,0.359619249,0.73849264,689576,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.9,invscaling
Candidat_689577,100,0.378873391,0.359619249,0.73849264,689577,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.9,adaptive
Candidat_689578,100,0.378873391,0.359619249,0.73849264,689578,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.85,constant
Candidat_689579,100,0.378873391,0.359619249,0.73849264,689579,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.85,invscaling
Candidat_689580,100,0.378873391,0.359619249,0.73849264,689580,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,0.85,adaptive
Candidat_689566,100,0.378873391,0.359619249,0.73849264,689566,['User_ID'],Standard,"[64, 16]",2000,sgd,0.001,1,constant
Candidat_690430,100,0.376056512,0.364485437,0.740541949,690430,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.9,constant
Candidat_690431,100,0.376056512,0.364485437,0.740541949,690431,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.9,invscaling
Candidat_690421,100,0.376056512,0.364485437,0.740541949,690421,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,1,constant
Candidat_690422,100,0.376056512,0.364485437,0.740541949,690422,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,1,invscaling
Candidat_690423,100,0.376056512,0.364485437,0.740541949,690423,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,1,adaptive
Candidat_690424,100,0.376056512,0.364485437,0.740541949,690424,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.99,constant
Candidat_690425,100,0.376056512,0.364485437,0.740541949,690425,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.99,invscaling
Candidat_690426,100,0.376056512,0.364485437,0.740541949,690426,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.99,adaptive
Candidat_690427,100,0.376056512,0.364485437,0.740541949,690427,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.95,constant
Candidat_690428,100,0.376056512,0.364485437,0.740541949,690428,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.95,invscaling
Candidat_690429,100,0.376056512,0.364485437,0.740541949,690429,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.95,adaptive
Candidat_690432,100,0.376056512,0.364485437,0.740541949,690432,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.9,adaptive
Candidat_690433,100,0.376056512,0.364485437,0.740541949,690433,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.85,constant
Candidat_690434,100,0.376056512,0.364485437,0.740541949,690434,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.85,invscaling
Candidat_690435,100,0.376056512,0.364485437,0.740541949,690435,['User_ID'],Standard,"[64, 32]",2000,sgd,0.0005,0.85,adaptive
Candidat_689599,100,0.381523169,0.364824097,0.746347266,689599,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.99,constant
Candidat_689596,100,0.381523169,0.364824097,0.746347266,689596,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,1,constant
Candidat_689597,100,0.381523169,0.364824097,0.746347266,689597,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,1,invscaling
Candidat_689598,100,0.381523169,0.364824097,0.746347266,689598,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,1,adaptive
Candidat_689601,100,0.381523169,0.364824097,0.746347266,689601,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.99,adaptive
Candidat_689602,100,0.381523169,0.364824097,0.746347266,689602,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.95,constant
Candidat_689603,100,0.381523169,0.364824097,0.746347266,689603,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.95,invscaling
Candidat_689604,100,0.381523169,0.364824097,0.746347266,689604,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.95,adaptive
Candidat_689605,100,0.381523169,0.364824097,0.746347266,689605,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.9,constant
Candidat_689606,100,0.381523169,0.364824097,0.746347266,689606,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.9,invscaling
Candidat_689607,100,0.381523169,0.364824097,0.746347266,689607,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.9,adaptive
Candidat_689608,100,0.381523169,0.364824097,0.746347266,689608,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.85,constant
Candidat_689609,100,0.381523169,0.364824097,0.746347266,689609,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.85,invscaling
Candidat_689610,100,0.381523169,0.364824097,0.746347266,689610,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.85,adaptive
Candidat_689600,100,0.381523169,0.364824097,0.746347266,689600,['User_ID'],Standard,"[64, 16]",2000,sgd,0.0001,0.99,invscaling
Candidat_691247,100,0.369313356,0.377865026,0.747178382,691247,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,1,invscaling
Candidat_691248,100,0.369313356,0.377865026,0.747178382,691248,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,1,adaptive
Candidat_691249,100,0.369313356,0.377865026,0.747178382,691249,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.99,constant
Candidat_691250,100,0.369313356,0.377865026,0.747178382,691250,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.99,invscaling
Candidat_691251,100,0.369313356,0.377865026,0.747178382,691251,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.99,adaptive
Candidat_691252,100,0.369313356,0.377865026,0.747178382,691252,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.95,constant
Candidat_691253,100,0.369313356,0.377865026,0.747178382,691253,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.95,invscaling
Candidat_691254,100,0.369313356,0.377865026,0.747178382,691254,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.95,adaptive
Candidat_691255,100,0.369313356,0.377865026,0.747178382,691255,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.9,constant
Candidat_691256,100,0.369313356,0.377865026,0.747178382,691256,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.9,invscaling
Candidat_691257,100,0.369313356,0.377865026,0.747178382,691257,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.9,adaptive
Candidat_691258,100,0.369313356,0.377865026,0.747178382,691258,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.85,constant
Candidat_691259,100,0.369313356,0.377865026,0.747178382,691259,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.85,invscaling
Candidat_691260,100,0.369313356,0.377865026,0.747178382,691260,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,0.85,adaptive
Candidat_691246,100,0.369313356,0.377865026,0.747178382,691246,['User_ID'],Standard,"[64, 64]",2000,sgd,0.001,1,constant
Candidat_686224,100,0.379280493,0.36927029,0.748550783,686224,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.99,constant
Candidat_686225,100,0.379280493,0.36927029,0.748550783,686225,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.99,invscaling
Candidat_686221,100,0.379280493,0.36927029,0.748550783,686221,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,1,constant
Candidat_686222,100,0.379280493,0.36927029,0.748550783,686222,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,1,invscaling
Candidat_686223,100,0.379280493,0.36927029,0.748550783,686223,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,1,adaptive
Candidat_686227,100,0.379280493,0.36927029,0.748550783,686227,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.95,constant
Candidat_686228,100,0.379280493,0.36927029,0.748550783,686228,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.95,invscaling
Candidat_686229,100,0.379280493,0.36927029,0.748550783,686229,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.95,adaptive
Candidat_686230,100,0.379280493,0.36927029,0.748550783,686230,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.9,constant
Candidat_686231,100,0.379280493,0.36927029,0.748550783,686231,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.9,invscaling
Candidat_686232,100,0.379280493,0.36927029,0.748550783,686232,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.9,adaptive
Candidat_686233,100,0.379280493,0.36927029,0.748550783,686233,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.85,constant
Candidat_686234,100,0.379280493,0.36927029,0.748550783,686234,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.85,invscaling
Candidat_686235,100,0.379280493,0.36927029,0.748550783,686235,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.85,adaptive
Candidat_686226,100,0.379280493,0.36927029,0.748550783,686226,['User_ID'],Standard,"[32, 32]",2000,sgd,0.0005,0.99,adaptive
Candidat_733247,100,0.369077115,0.384174047,0.753251162,733247,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,1,invscaling
Candidat_733248,100,0.369077115,0.384174047,0.753251162,733248,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,1,adaptive
Candidat_733249,100,0.369077115,0.384174047,0.753251162,733249,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.99,constant
Candidat_733250,100,0.369077115,0.384174047,0.753251162,733250,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.99,invscaling
Candidat_733251,100,0.369077115,0.384174047,0.753251162,733251,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.99,adaptive
Candidat_733252,100,0.369077115,0.384174047,0.753251162,733252,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.95,constant
Candidat_733253,100,0.369077115,0.384174047,0.753251162,733253,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.95,invscaling
Candidat_733254,100,0.369077115,0.384174047,0.753251162,733254,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.95,adaptive
Candidat_733255,100,0.369077115,0.384174047,0.753251162,733255,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.9,constant
Candidat_733256,100,0.369077115,0.384174047,0.753251162,733256,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.9,invscaling
Candidat_733257,100,0.369077115,0.384174047,0.753251162,733257,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.9,adaptive
Candidat_733258,100,0.369077115,0.384174047,0.753251162,733258,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.85,constant
Candidat_733259,100,0.369077115,0.384174047,0.753251162,733259,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.85,invscaling
Candidat_733260,100,0.369077115,0.384174047,0.753251162,733260,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,0.85,adaptive
Candidat_733246,100,0.369077115,0.384174047,0.753251162,733246,['User_ID'],Standard,"[8, 64, 64]",2000,sgd,0.001,1,constant
Candidat_687886,100,0.388746192,0.384321399,0.77306759,687886,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,1,constant
Candidat_687887,100,0.388746192,0.384321399,0.77306759,687887,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,1,invscaling
Candidat_687888,100,0.388746192,0.384321399,0.77306759,687888,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,1,adaptive
Candidat_687889,100,0.388746192,0.384321399,0.77306759,687889,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.99,constant
Candidat_687890,100,0.388746192,0.384321399,0.77306759,687890,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.99,invscaling
Candidat_687891,100,0.388746192,0.384321399,0.77306759,687891,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.99,adaptive
Candidat_687892,100,0.388746192,0.384321399,0.77306759,687892,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.95,constant
Candidat_687893,100,0.388746192,0.384321399,0.77306759,687893,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.95,invscaling
Candidat_687894,100,0.388746192,0.384321399,0.77306759,687894,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.95,adaptive
Candidat_687895,100,0.388746192,0.384321399,0.77306759,687895,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.9,constant
Candidat_687896,100,0.388746192,0.384321399,0.77306759,687896,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.9,invscaling
Candidat_687897,100,0.388746192,0.384321399,0.77306759,687897,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.9,adaptive
Candidat_687898,100,0.388746192,0.384321399,0.77306759,687898,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.85,constant
Candidat_687899,100,0.388746192,0.384321399,0.77306759,687899,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.85,invscaling
Candidat_687900,100,0.388746192,0.384321399,0.77306759,687900,['User_ID'],Standard,"[64, 4]",2000,sgd,0.001,0.85,adaptive
Candidat_687919,100,0.388391561,0.386644395,0.775035956,687919,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.99,constant
Candidat_687916,100,0.388391561,0.386644395,0.775035956,687916,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,1,constant
Candidat_687917,100,0.388391561,0.386644395,0.775035956,687917,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,1,invscaling
Candidat_687918,100,0.388391561,0.386644395,0.775035956,687918,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,1,adaptive
Candidat_687920,100,0.388391561,0.386644395,0.775035956,687920,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.99,invscaling
Candidat_687930,100,0.388391561,0.386644395,0.775035956,687930,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.85,adaptive
Candidat_687929,100,0.388391561,0.386644395,0.775035956,687929,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.85,invscaling
Candidat_687922,100,0.388391561,0.386644395,0.775035956,687922,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.95,constant
Candidat_687928,100,0.388391561,0.386644395,0.775035956,687928,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.85,constant
Candidat_687927,100,0.388391561,0.386644395,0.775035956,687927,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.9,adaptive
Candidat_687926,100,0.388391561,0.386644395,0.775035956,687926,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.9,invscaling
Candidat_687925,100,0.388391561,0.386644395,0.775035956,687925,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.9,constant
Candidat_687924,100,0.388391561,0.386644395,0.775035956,687924,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.95,adaptive
Candidat_687923,100,0.388391561,0.386644395,0.775035956,687923,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.95,invscaling
Candidat_687921,100,0.388391561,0.386644395,0.775035956,687921,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0001,0.99,adaptive
Candidat_993675,100,0.40194561,0.375247596,0.777193206,993675,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.85,adaptive
Candidat_993674,100,0.40194561,0.375247596,0.777193206,993674,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.85,invscaling
Candidat_993673,100,0.40194561,0.375247596,0.777193206,993673,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.85,constant
Candidat_993671,100,0.40194561,0.375247596,0.777193206,993671,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.9,invscaling
Candidat_993670,100,0.40194561,0.375247596,0.777193206,993670,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.9,constant
Candidat_993669,100,0.40194561,0.375247596,0.777193206,993669,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.95,adaptive
Candidat_993668,100,0.40194561,0.375247596,0.777193206,993668,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.95,invscaling
Candidat_993665,100,0.40194561,0.375247596,0.777193206,993665,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.99,invscaling
Candidat_993664,100,0.40194561,0.375247596,0.777193206,993664,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.99,constant
Candidat_993662,100,0.40194561,0.375247596,0.777193206,993662,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,1,invscaling
Candidat_993667,100,0.40194561,0.375247596,0.777193206,993667,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.95,constant
Candidat_993663,100,0.40194561,0.375247596,0.777193206,993663,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,1,adaptive
Candidat_993666,100,0.40194561,0.375247596,0.777193206,993666,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,0.99,adaptive
Candidat_993661,100,0.40194561,0.375247596,0.777193206,993661,['User_ID'],Robust,"[8, 32, 32]",2000,sgd,0.0005,1,constant
Candidat_687901,100,0.4005309,0.388181641,0.788712541,687901,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,1,constant
Candidat_687902,100,0.4005309,0.388181641,0.788712541,687902,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,1,invscaling
Candidat_687903,100,0.4005309,0.388181641,0.788712541,687903,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,1,adaptive
Candidat_687904,100,0.4005309,0.388181641,0.788712541,687904,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.99,constant
Candidat_687905,100,0.4005309,0.388181641,0.788712541,687905,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.99,invscaling
Candidat_687906,100,0.4005309,0.388181641,0.788712541,687906,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.99,adaptive
Candidat_687907,100,0.4005309,0.388181641,0.788712541,687907,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.95,constant
Candidat_687908,100,0.4005309,0.388181641,0.788712541,687908,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.95,invscaling
Candidat_687909,100,0.4005309,0.388181641,0.788712541,687909,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.95,adaptive
Candidat_687910,100,0.4005309,0.388181641,0.788712541,687910,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.9,constant
Candidat_687911,100,0.4005309,0.388181641,0.788712541,687911,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.9,invscaling
Candidat_687912,100,0.4005309,0.388181641,0.788712541,687912,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.9,adaptive
Candidat_687913,100,0.4005309,0.388181641,0.788712541,687913,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.85,constant
Candidat_687914,100,0.4005309,0.388181641,0.788712541,687914,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.85,invscaling
Candidat_687915,100,0.4005309,0.388181641,0.788712541,687915,['User_ID'],Standard,"[64, 4]",2000,sgd,0.0005,0.85,adaptive
Candidat_682848,100,0.411853035,0.379330416,0.791183451,682848,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,1,adaptive
Candidat_682846,100,0.411853035,0.379330416,0.791183451,682846,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,1,constant
Candidat_682847,100,0.411853035,0.379330416,0.791183451,682847,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,1,invscaling
Candidat_682849,100,0.411853035,0.379330416,0.791183451,682849,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.99,constant
Candidat_682851,100,0.411853035,0.379330416,0.791183451,682851,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.99,adaptive
Candidat_682852,100,0.411853035,0.379330416,0.791183451,682852,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.95,constant
Candidat_682853,100,0.411853035,0.379330416,0.791183451,682853,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.95,invscaling
Candidat_682854,100,0.411853035,0.379330416,0.791183451,682854,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.95,adaptive
Candidat_682855,100,0.411853035,0.379330416,0.791183451,682855,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.9,constant
Candidat_682856,100,0.411853035,0.379330416,0.791183451,682856,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.9,invscaling
Candidat_682857,100,0.411853035,0.379330416,0.791183451,682857,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.9,adaptive
Candidat_682858,100,0.411853035,0.379330416,0.791183451,682858,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.85,constant
Candidat_682859,100,0.411853035,0.379330416,0.791183451,682859,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.85,invscaling
Candidat_682860,100,0.411853035,0.379330416,0.791183451,682860,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.85,adaptive
Candidat_682850,100,0.411853035,0.379330416,0.791183451,682850,['User_ID'],Standard,"[16, 64]",2000,sgd,0.001,0.99,invscaling
Candidat_728224,100,0.439592261,0.352836119,0.79242838,728224,['User_ID'],Standard,"[8, 32, 32]",2000,sgd,0.0005,0.99,constant
